report_investigation_date,county,age_group,sex,case_count
2020-03-27,MARION,0-19,M,1
2020-03-27,MONROE,40-49,F,1
2020-03-27,MONROE,20-29,U,2
2020-03-27,MONROE,60-69,U,1
2020-03-27,MONROE,50-59,F,1
2020-03-27,MONROE,0-19,F,1
2020-03-27,MONROE,80+,F,1
2020-03-27,MONTGOMERY,50-59,M,1
2020-03-27,MORGAN,40-49,M,1
2020-03-27,MORGAN,60-69,M,1
2020-03-27,MORGAN,20-29,F,2
2020-03-27,MORGAN,30-39,F,1
2020-03-27,MORGAN,40-49,F,1
2020-03-27,NEWTON,70-79,M,1
2020-03-27,NOBLE,50-59,F,1
2020-03-27,OWEN,60-69,M,1
2020-03-27,OWEN,40-49,M,1
2020-03-27,OWEN,60-69,F,1
2020-03-27,PORTER,30-39,M,1
2020-03-27,PORTER,60-69,M,1
2020-03-27,PORTER,50-59,M,1
2020-03-27,POSEY,30-39,F,1
2020-03-27,PUTNAM,30-39,F,1
2020-03-27,PUTNAM,40-49,M,1
2020-03-27,PUTNAM,40-49,F,1
2020-03-27,RIPLEY,40-49,M,1
2020-03-27,RIPLEY,70-79,F,2
2020-03-27,SHELBY,80+,F,1
2020-03-27,SHELBY,70-79,F,1
2020-03-27,SHELBY,50-59,F,1
2020-03-27,ST JOSEPH,30-39,F,1
2020-03-27,ST JOSEPH,20-29,M,1
2020-03-27,ST JOSEPH,40-49,M,1
2020-03-27,ST JOSEPH,60-69,M,1
2020-03-27,SWITZERLAND,50-59,M,1
2020-03-27,TIPPECANOE,40-49,M,1
2020-03-27,TIPPECANOE,50-59,F,1
2020-03-27,TIPPECANOE,60-69,F,1
2020-03-27,VANDERBURGH,30-39,M,1
2020-03-27,VANDERBURGH,60-69,F,1
2020-03-27,VANDERBURGH,30-39,F,1
2020-03-27,VANDERBURGH,40-49,M,1
2020-03-27,VERMILLION,30-39,F,1
2020-03-27,VIGO,50-59,F,1
2020-03-27,WABASH,70-79,M,1
2020-03-27,WARRICK,60-69,F,1
2020-03-27,WARRICK,40-49,F,1
2020-03-27,WARRICK,20-29,F,1
2020-03-27,WHITE,50-59,M,1
2020-03-28,ALLEN,50-59,F,1
2020-03-28,ALLEN,60-69,M,1
2020-03-28,ALLEN,60-69,F,1
2020-03-28,BARTHOLOMEW,50-59,M,1
2020-03-28,BARTHOLOMEW,60-69,F,1
2020-03-28,BARTHOLOMEW,30-39,F,1
2020-03-28,BOONE,50-59,F,1
2020-03-28,BOONE,50-59,M,1
2020-03-28,BOONE,60-69,M,2
2020-03-28,CLARK,30-39,F,1
2020-03-28,CLARK,70-79,M,1
2020-03-28,CLAY,30-39,M,1
2020-03-28,DEARBORN,50-59,M,1
2020-03-28,DEARBORN,20-29,F,1
2020-03-28,DEARBORN,50-59,F,1
2020-03-28,DECATUR,80+,M,4
2020-03-28,DECATUR,80+,F,1
2020-03-28,DECATUR,30-39,M,1
2020-03-28,DECATUR,60-69,F,1
2020-03-28,DECATUR,30-39,F,1
2020-03-28,DELAWARE,70-79,F,1
2020-03-28,DELAWARE,20-29,F,1
2020-03-28,DELAWARE,60-69,M,1
2020-03-28,DELAWARE,50-59,M,1
2020-03-28,DELAWARE,60-69,F,1
2020-03-28,DELAWARE,20-29,M,1
2020-03-28,DUBOIS,20-29,F,1
2020-03-28,FAYETTE,70-79,F,1
2020-03-28,FLOYD,70-79,F,1
2020-03-28,FRANKLIN,70-79,M,2
2020-03-28,FRANKLIN,20-29,F,2
2020-03-28,GRANT,40-49,M,2
2020-03-28,GREENE,80+,F,1
2020-03-28,HAMILTON,60-69,M,1
2020-03-28,HAMILTON,30-39,M,1
2020-03-28,HAMILTON,20-29,M,1
2020-03-28,HAMILTON,80+,F,2
2020-03-28,HAMILTON,50-59,F,1
2020-03-28,HAMILTON,50-59,M,1
2020-03-28,HAMILTON,70-79,M,2
2020-03-28,HANCOCK,50-59,F,1
2020-03-28,HANCOCK,70-79,F,1
2020-03-28,HANCOCK,30-39,F,1
2020-03-28,HARRISON,60-69,F,1
2020-03-28,HARRISON,60-69,M,1
2020-03-28,HARRISON,40-49,M,1
2020-03-28,HARRISON,40-49,F,1
2020-03-28,HARRISON,80+,F,1
2020-03-28,HARRISON,70-79,F,1
2020-03-28,HENDRICKS,50-59,F,2
2020-03-28,HENDRICKS,60-69,F,1
2020-03-28,HENDRICKS,40-49,M,1
2020-03-28,HENDRICKS,20-29,F,2
2020-03-28,HENDRICKS,70-79,F,2
2020-03-28,HENDRICKS,40-49,F,1
2020-03-28,HENDRICKS,50-59,M,2
2020-03-28,HENDRICKS,0-19,F,1
2020-03-28,HOWARD,60-69,M,1
2020-03-28,HOWARD,50-59,F,1
2020-03-28,HOWARD,80+,M,1
2020-03-28,JACKSON,40-49,M,1
2020-03-28,JASPER,50-59,F,1
2020-03-28,JENNINGS,30-39,M,1
2020-03-28,JENNINGS,60-69,M,1
2020-03-28,JENNINGS,60-69,F,1
2020-03-28,JOHNSON,50-59,M,1
2020-03-28,JOHNSON,70-79,F,3
2020-03-28,JOHNSON,80+,F,2
2020-03-28,JOHNSON,60-69,F,1
2020-03-28,JOHNSON,80+,M,1
2020-03-28,JOHNSON,70-79,M,1
2020-03-28,JOHNSON,50-59,F,1
2020-03-28,JOHNSON,60-69,M,2
2020-03-28,JOHNSON,40-49,M,2
2020-03-28,JOHNSON,40-49,F,1
2020-03-28,KNOX,60-69,M,2
2020-03-28,KOSCIUSKO,80+,F,1
2020-03-28,LAKE,30-39,M,1
2020-03-28,LAKE,40-49,F,4
2020-03-28,LAKE,40-49,M,1
2020-03-28,LAKE,70-79,F,2
2020-03-28,LAKE,30-39,F,3
2020-03-28,LAKE,50-59,M,3
2020-03-28,LAKE,80+,M,1
2020-03-28,LAKE,80+,F,1
2020-03-28,LAKE,60-69,M,1
2020-03-28,LAPORTE,80+,M,1
2020-03-28,LAPORTE,50-59,F,1
2020-03-28,LAWRENCE,70-79,M,2
2020-03-28,LAWRENCE,80+,M,1
2020-03-28,LAWRENCE,70-79,F,1
2020-03-28,MADISON,30-39,F,1
2020-03-28,MADISON,80+,M,3
2020-03-28,MADISON,80+,F,2
2020-03-28,MARION,40-49,M,10
2020-03-28,MARION,30-39,F,7
2020-03-28,MARION,60-69,M,15
2020-03-28,MARION,40-49,F,7
2020-03-28,MARION,0-19,M,1
2020-03-28,MARION,20-29,M,3
2020-03-28,MARION,80+,F,3
2020-03-28,MARION,50-59,F,20
2020-03-28,MARION,20-29,F,8
2020-03-28,MARION,70-79,U,1
2020-03-28,MARION,50-59,M,12
2020-03-28,MARION,30-39,M,9
2020-03-28,MARION,70-79,F,9
2020-03-28,MARION,80+,M,5
2020-03-28,MARION,60-69,F,7
2020-03-28,MARION,70-79,M,3
2020-03-28,MONROE,30-39,M,2
2020-03-28,MONROE,40-49,F,1
2020-03-28,MONROE,60-69,M,1
2020-03-28,MONROE,20-29,F,1
2020-03-28,MONTGOMERY,70-79,F,1
2020-03-28,MORGAN,50-59,M,1
2020-03-28,MORGAN,30-39,F,1
2020-03-28,MORGAN,70-79,M,2
2020-03-28,OWEN,70-79,F,1
2020-03-28,OWEN,40-49,F,1
2020-03-28,OWEN,60-69,M,1
2020-03-28,PORTER,70-79,F,1
2020-03-28,PORTER,40-49,F,1
2020-03-28,PORTER,50-59,F,1
2020-03-28,PORTER,50-59,M,1
2020-03-28,POSEY,30-39,M,1
2020-03-28,RIPLEY,60-69,M,1
2020-03-28,RIPLEY,50-59,M,1
2020-03-28,RIPLEY,40-49,F,1
2020-03-28,SHELBY,30-39,M,1
2020-03-28,SHELBY,70-79,M,1
2020-03-28,SHELBY,60-69,M,1
2020-03-28,ST JOSEPH,20-29,M,1
2020-03-28,STEUBEN,60-69,M,1
2020-03-28,SWITZERLAND,50-59,F,1
2020-03-28,SWITZERLAND,40-49,F,1
2020-03-28,TIPTON,40-49,F,1
2020-03-28,TIPTON,60-69,M,1
2020-03-28,VANDERBURGH,50-59,M,1
2020-03-28,VANDERBURGH,70-79,M,1
2020-03-28,VANDERBURGH,50-59,F,2
2020-03-28,VANDERBURGH,20-29,F,1
2020-03-28,VANDERBURGH,20-29,M,1
2020-03-28,VANDERBURGH,70-79,F,1
2020-03-28,VIGO,60-69,F,2
2020-03-28,WARREN,70-79,M,1
2020-03-28,WARRICK,40-49,M,1
2020-03-28,WARRICK,40-49,F,1
2020-03-28,WASHINGTON,70-79,M,1
2020-03-29,ALLEN,80+,M,2
2020-03-29,BOONE,40-49,M,1
2020-03-29,BOONE,30-39,F,2
2020-03-29,BOONE,60-69,F,1
2020-03-29,BOONE,50-59,M,1
2020-03-29,BOONE,50-59,F,1
2020-03-29,BOONE,40-49,F,1
2020-03-29,CARROLL,60-69,M,1
2020-03-29,CLARK,70-79,F,2
2020-03-29,CLARK,80+,M,2
2020-03-29,CLARK,50-59,M,1
2020-03-29,CLARK,50-59,F,2
2020-03-29,DEARBORN,50-59,F,1
2020-03-29,DECATUR,30-39,F,1
2020-03-29,DELAWARE,20-29,M,1
2020-03-29,DELAWARE,50-59,F,1
2020-03-29,ELKHART,40-49,F,1
2020-03-29,FAYETTE,50-59,F,1
2020-03-29,FAYETTE,30-39,M,1
2020-03-29,FAYETTE,70-79,M,1
2020-03-29,FLOYD,60-69,F,1
2020-03-29,FLOYD,80+,M,1
2020-03-29,FLOYD,30-39,F,1
2020-03-29,FLOYD,40-49,F,2
2020-03-29,FLOYD,40-49,M,1
2020-03-29,FRANKLIN,50-59,F,1
2020-03-29,FRANKLIN,60-69,M,1
2020-03-29,HAMILTON,80+,M,2
2020-03-29,HAMILTON,40-49,F,2
2020-03-29,HAMILTON,60-69,M,2
2020-03-29,HAMILTON,50-59,M,5
2020-03-29,HAMILTON,70-79,M,1
2020-03-29,HAMILTON,0-19,M,1
2020-03-29,HAMILTON,40-49,M,3
2020-03-29,HAMILTON,80+,F,1
2020-03-29,HAMILTON,20-29,F,1
2020-03-29,HAMILTON,30-39,M,2
2020-03-29,HAMILTON,50-59,F,1
2020-03-29,HAMILTON,60-69,F,2
2020-03-29,HANCOCK,60-69,M,1
2020-03-29,HANCOCK,30-39,M,2
2020-03-29,HANCOCK,80+,M,1
2020-03-29,HARRISON,60-69,F,1
2020-03-29,HENDRICKS,30-39,M,1
2020-03-29,HENDRICKS,40-49,M,2
2020-03-29,HENDRICKS,70-79,M,1
2020-03-29,HENDRICKS,80+,F,1
2020-03-29,HENDRICKS,60-69,F,1
2020-03-29,HENDRICKS,20-29,F,1
2020-03-29,HENDRICKS,40-49,F,1
2020-03-29,HENDRICKS,50-59,F,2
2020-03-29,HOWARD,70-79,M,1
2020-03-29,HOWARD,70-79,F,1
2020-03-29,HUNTINGTON,50-59,F,1
2020-03-29,JACKSON,50-59,M,1
2020-03-29,JENNINGS,80+,M,1
2020-03-29,JOHNSON,70-79,M,1
2020-03-29,JOHNSON,20-29,F,2
2020-03-29,JOHNSON,40-49,F,1
2020-03-29,JOHNSON,70-79,F,1
2020-03-29,JOHNSON,30-39,M,1
2020-03-29,JOHNSON,60-69,M,2
2020-03-29,JOHNSON,20-29,M,2
2020-03-29,KOSCIUSKO,40-49,F,1
2020-03-29,LAKE,70-79,F,1
2020-03-29,LAKE,50-59,M,2
2020-03-29,LAKE,40-49,M,2
2020-03-29,LAKE,60-69,M,2
2020-03-29,LAKE,40-49,F,2
2020-03-29,LAKE,50-59,F,1
2020-03-29,LAKE,20-29,M,1
2020-03-29,LAWRENCE,60-69,M,1
2020-03-29,MADISON,50-59,F,2
2020-03-29,MADISON,80+,F,1
2020-03-29,MADISON,0-19,F,1
2020-03-29,MADISON,30-39,F,1
2020-03-29,MADISON,50-59,M,1
2020-03-29,MADISON,80+,M,1
2020-03-29,MADISON,60-69,F,2
2020-03-29,MADISON,70-79,M,1
2020-03-29,MADISON,20-29,F,1
2020-03-29,MARION,80+,M,2
2020-03-29,MARION,80+,F,3
2020-03-29,MARION,20-29,F,13
2020-03-29,MARION,50-59,F,12
2020-03-29,MARION,30-39,M,9
2020-03-29,MARION,70-79,U,1
2020-03-29,MARION,40-49,M,6
2020-03-29,MARION,70-79,M,9
2020-03-29,MARION,50-59,M,13
2020-03-29,MARION,60-69,F,8
2020-03-29,MARION,70-79,F,5
2020-03-29,MARION,60-69,M,15
2020-03-29,MARION,40-49,F,12
2020-03-29,MARION,20-29,M,5
2020-03-29,MARION,0-19,M,1
2020-03-29,MARION,30-39,F,18
2020-03-29,MIAMI,30-39,F,1
2020-03-29,MIAMI,50-59,M,1
2020-03-29,MONROE,20-29,U,1
2020-03-29,MONROE,60-69,F,1
2020-03-29,MONROE,20-29,M,1
2020-03-29,MONROE,50-59,M,1
2020-03-29,MONTGOMERY,70-79,M,1
2020-03-29,MORGAN,60-69,F,1
2020-03-29,MORGAN,40-49,M,1
2020-03-29,ORANGE,80+,F,1
2020-03-29,OWEN,30-39,M,1
2020-03-29,PORTER,50-59,F,1
2020-03-29,PORTER,20-29,M,1
2020-03-29,RIPLEY,50-59,M,1
2020-03-29,RIPLEY,60-69,M,1
2020-03-29,RIPLEY,40-49,F,1
2020-03-29,RIPLEY,20-29,F,1
2020-03-29,RIPLEY,80+,F,1
2020-03-29,RUSH,50-59,M,1
2020-03-29,RUSH,60-69,M,1
2020-03-29,SHELBY,50-59,M,1
2020-03-29,ST JOSEPH,30-39,M,1
2020-03-29,ST JOSEPH,50-59,M,1
2020-03-29,ST JOSEPH,0-19,M,1
2020-03-29,ST JOSEPH,20-29,M,1
2020-03-29,TIPPECANOE,60-69,M,1
2020-03-29,TIPPECANOE,20-29,F,1
2020-03-29,WASHINGTON,30-39,F,1
2020-03-29,WHITE,60-69,M,1
2020-03-30,ALLEN,60-69,F,1
2020-03-30,ALLEN,70-79,M,1
2020-03-30,BARTHOLOMEW,20-29,F,1
2020-03-30,BARTHOLOMEW,60-69,F,2
2020-03-30,BOONE,30-39,F,1
2020-03-30,BOONE,30-39,M,1
2020-03-30,CASS,50-59,F,1
2020-03-30,CLARK,70-79,M,1
2020-03-30,CLARK,60-69,F,1
2020-03-30,CLARK,30-39,F,1
2020-03-30,CLARK,50-59,F,1
2020-03-30,CLARK,60-69,M,1
2020-03-30,DEARBORN,40-49,M,1
2020-03-30,DEARBORN,70-79,M,2
2020-03-30,DEARBORN,60-69,F,1
2020-03-30,DECATUR,40-49,F,1
2020-03-30,DECATUR,50-59,M,1
2020-03-30,DECATUR,80+,F,1
2020-03-30,DECATUR,60-69,M,2
2020-03-30,DECATUR,60-69,F,1
2020-03-30,DECATUR,40-49,M,1
2020-03-30,DECATUR,20-29,F,1
2020-03-30,DECATUR,20-29,M,1
2020-03-30,DELAWARE,40-49,M,1
2020-03-30,DELAWARE,70-79,M,1
2020-03-30,DUBOIS,40-49,F,1
2020-03-30,ELKHART,40-49,M,1
2020-03-30,ELKHART,80+,M,2
2020-03-30,ELKHART,50-59,M,1
2020-03-30,ELKHART,40-49,F,2
2020-03-30,ELKHART,30-39,F,1
2020-03-30,ELKHART,30-39,M,1
2020-03-30,FAYETTE,50-59,F,1
2020-03-30,FLOYD,80+,F,1
2020-03-30,FLOYD,50-59,M,1
2020-03-30,FRANKLIN,70-79,F,1
2020-03-30,FRANKLIN,40-49,F,1
2020-03-30,FRANKLIN,80+,M,1
2020-03-30,FRANKLIN,60-69,F,1
2020-03-30,FRANKLIN,70-79,M,1
2020-03-30,FRANKLIN,60-69,M,1
2020-03-30,FRANKLIN,30-39,F,1
2020-03-30,FRANKLIN,20-29,M,1
2020-03-30,GREENE,40-49,F,1
2020-03-30,HAMILTON,40-49,M,1
2020-03-30,HAMILTON,20-29,F,1
2020-03-30,HAMILTON,50-59,F,3
2020-03-30,HAMILTON,50-59,M,6
2020-03-30,HAMILTON,40-49,F,3
2020-03-30,HAMILTON,60-69,F,2
2020-03-30,HAMILTON,70-79,M,1
2020-03-30,HAMILTON,30-39,F,2
2020-03-30,HAMILTON,50-59,U,1
2020-03-30,HAMILTON,80+,F,2
2020-03-30,HAMILTON,60-69,M,3
2020-03-30,HANCOCK,80+,M,1
2020-03-30,HANCOCK,70-79,M,1
2020-03-30,HANCOCK,40-49,M,1
2020-03-30,HENDRICKS,50-59,F,2
2020-03-30,HENDRICKS,60-69,M,2
2020-03-30,HENDRICKS,70-79,F,1
2020-03-30,HENDRICKS,30-39,F,2
2020-03-30,HENDRICKS,80+,M,1
2020-03-30,HENDRICKS,70-79,M,1
2020-03-30,HENDRICKS,40-49,F,2
2020-03-30,HOWARD,40-49,M,1
2020-03-30,HOWARD,60-69,M,2
2020-03-30,HOWARD,50-59,M,1
2020-03-30,JASPER,40-49,M,1
2020-03-30,JASPER,30-39,F,1
2020-03-30,JEFFERSON,50-59,M,1
2020-03-30,JENNINGS,60-69,M,1
2020-03-30,JOHNSON,70-79,F,2
2020-03-30,JOHNSON,20-29,F,1
2020-03-30,JOHNSON,30-39,M,2
2020-03-30,JOHNSON,30-39,F,1
2020-03-30,JOHNSON,40-49,M,3
2020-03-30,JOHNSON,50-59,F,3
2020-03-30,JOHNSON,80+,F,1
2020-03-30,JOHNSON,50-59,M,1
2020-03-30,JOHNSON,80+,M,3
2020-03-30,JOHNSON,70-79,M,2
2020-03-30,JOHNSON,60-69,M,1
2020-03-30,KOSCIUSKO,70-79,F,1
2020-03-30,LAKE,80+,F,3
2020-03-30,LAKE,50-59,F,5
2020-03-30,LAKE,70-79,F,1
2020-03-30,LAKE,unknown,F,1
2020-03-30,LAKE,80+,M,3
2020-03-30,LAKE,60-69,F,2
2020-03-30,LAKE,40-49,F,6
2020-03-30,LAKE,40-49,M,5
2020-03-30,LAKE,20-29,M,2
2020-03-30,LAKE,30-39,F,6
2020-03-30,LAKE,0-19,M,1
2020-03-30,LAKE,50-59,M,4
2020-03-30,LAKE,30-39,M,2
2020-03-30,LAKE,70-79,M,5
2020-03-30,LAKE,60-69,M,4
2020-03-30,LAPORTE,40-49,M,1
2020-03-30,LAPORTE,20-29,M,1
2020-03-30,MADISON,80+,F,4
2020-03-30,MADISON,60-69,M,1
2020-03-30,MADISON,60-69,U,1
2020-03-30,MADISON,60-69,F,1
2020-03-30,MARION,60-69,U,1
2020-03-30,MARION,80+,F,4
2020-03-30,MARION,80+,U,2
2020-03-30,MARION,50-59,F,16
2020-03-30,MARION,40-49,F,11
2020-03-30,MARION,20-29,M,5
2020-03-30,MARION,70-79,U,2
2020-03-30,MARION,40-49,U,1
2020-03-30,MARION,70-79,M,9
2020-03-30,MARION,0-19,F,2
2020-03-30,MARION,50-59,M,17
2020-03-30,MARION,60-69,M,17
2020-03-30,MARION,30-39,F,6
2020-03-30,MARION,40-49,M,11
2020-03-30,MARION,60-69,F,8
2020-03-30,MARION,70-79,F,14
2020-03-30,MARION,20-29,F,7
2020-03-30,MARION,30-39,M,6
2020-03-30,MARION,80+,M,7
2020-03-30,MONROE,50-59,M,1
2020-03-30,MONROE,20-29,M,1
2020-03-30,MONROE,30-39,M,1
2020-03-30,MONROE,20-29,F,1
2020-03-30,MONROE,40-49,F,1
2020-03-30,MORGAN,40-49,F,1
2020-03-30,MORGAN,30-39,F,1
2020-03-30,MORGAN,50-59,M,2
2020-03-30,MORGAN,70-79,F,2
2020-03-30,MORGAN,20-29,M,1
2020-03-30,MORGAN,50-59,F,2
2020-03-30,ORANGE,60-69,M,1
2020-03-30,OWEN,70-79,M,1
2020-03-30,PORTER,70-79,M,1
2020-03-30,PORTER,60-69,F,1
2020-03-30,PORTER,20-29,F,2
2020-03-30,PORTER,30-39,F,1
2020-03-30,PUTNAM,20-29,F,1
2020-03-30,PUTNAM,40-49,F,1
2020-03-30,RANDOLPH,80+,F,1
2020-03-30,RIPLEY,60-69,M,2
2020-03-30,RIPLEY,40-49,F,1
2020-03-30,RIPLEY,30-39,M,1
2020-03-30,SHELBY,40-49,M,1
2020-03-30,ST JOSEPH,30-39,U,1
2020-03-30,ST JOSEPH,40-49,M,1
2020-03-30,ST JOSEPH,20-29,F,1
2020-03-30,ST JOSEPH,80+,F,2
2020-03-30,ST JOSEPH,30-39,M,1
2020-03-30,ST JOSEPH,40-49,F,1
2020-03-30,ST JOSEPH,unknown,F,1
2020-03-30,ST JOSEPH,60-69,F,2
2020-03-30,ST JOSEPH,30-39,F,1
2020-03-30,ST JOSEPH,0-19,F,1
2020-03-30,ST JOSEPH,0-19,M,1
2020-03-30,SULLIVAN,40-49,F,1
2020-03-30,VANDERBURGH,30-39,F,1
2020-03-30,VANDERBURGH,20-29,M,1
2020-03-30,VANDERBURGH,40-49,M,1
2020-03-30,WARRICK,70-79,M,1
2020-03-30,WASHINGTON,70-79,M,1
2020-03-30,WAYNE,60-69,M,1
2020-03-30,WELLS,40-49,F,1
2020-03-30,WHITLEY,50-59,F,1
2020-03-31,ALLEN,60-69,M,1
2020-03-31,ALLEN,40-49,F,1
2020-03-31,ALLEN,30-39,M,1
2020-03-31,ALLEN,70-79,F,1
2020-03-31,ALLEN,40-49,M,1
2020-03-31,ALLEN,50-59,M,2
2020-03-31,ALLEN,70-79,M,1
2020-03-31,BOONE,50-59,M,1
2020-03-31,BOONE,40-49,F,1
2020-03-31,BOONE,20-29,M,2
2020-03-31,BOONE,40-49,M,2
2020-03-31,BOONE,20-29,F,1
2020-03-31,CLARK,30-39,F,1
2020-03-31,CLARK,80+,F,1
2020-03-31,CLARK,70-79,F,1
2020-03-31,CLARK,70-79,M,2
2020-03-31,DEARBORN,40-49,M,1
2020-03-31,DEARBORN,50-59,M,1
2020-03-31,DECATUR,20-29,F,1
2020-03-31,DECATUR,60-69,M,1
2020-03-31,DECATUR,50-59,F,2
2020-03-31,DEKALB,40-49,M,1
2020-03-31,DELAWARE,30-39,F,1
2020-03-31,DELAWARE,50-59,F,1
2020-03-31,DELAWARE,60-69,M,1
2020-03-31,ELKHART,50-59,F,1
2020-03-31,FAYETTE,70-79,F,1
2020-03-31,FRANKLIN,50-59,M,1
2020-03-31,FRANKLIN,80+,F,1
2020-03-31,FRANKLIN,50-59,F,1
2020-03-31,GRANT,60-69,M,1
2020-03-31,GRANT,70-79,M,1
2020-03-31,GREENE,30-39,M,1
2020-03-31,HAMILTON,0-19,M,1
2020-03-31,HAMILTON,40-49,F,8
2020-03-31,HAMILTON,70-79,F,2
2020-03-31,HAMILTON,70-79,M,1
2020-03-31,HAMILTON,80+,F,2
2020-03-31,HAMILTON,0-19,F,1
2020-03-31,HAMILTON,60-69,F,5
2020-03-31,HAMILTON,40-49,M,5
2020-03-31,HAMILTON,50-59,F,5
2020-03-31,HAMILTON,60-69,M,1
2020-03-31,HAMILTON,30-39,M,3
2020-03-31,HAMILTON,30-39,F,9
2020-03-31,HAMILTON,20-29,F,3
2020-03-31,HAMILTON,50-59,M,5
2020-03-31,HANCOCK,60-69,M,1
2020-03-31,HANCOCK,50-59,M,2
2020-03-31,HANCOCK,40-49,M,1
2020-03-31,HANCOCK,50-59,F,2
2020-03-31,HANCOCK,30-39,F,1
2020-03-31,HARRISON,20-29,F,1
2020-03-31,HENDRICKS,50-59,M,1
2020-03-31,HENDRICKS,60-69,M,1
2020-03-31,HENDRICKS,70-79,F,2
2020-03-31,HENDRICKS,20-29,F,2
2020-03-31,HENDRICKS,50-59,F,4
2020-03-31,HENDRICKS,70-79,M,1
2020-03-31,HENDRICKS,40-49,F,2
2020-03-31,HENDRICKS,20-29,M,1
2020-03-31,HENDRICKS,30-39,F,3
2020-03-31,HENDRICKS,60-69,F,1
2020-03-31,HENDRICKS,40-49,M,2
2020-03-31,HENDRICKS,80+,M,1
2020-03-31,HENDRICKS,80+,F,1
2020-03-31,HENRY,70-79,F,1
2020-03-31,HENRY,20-29,M,1
2020-03-31,HENRY,40-49,F,1
2020-03-31,HOWARD,60-69,M,2
2020-03-31,HOWARD,30-39,F,2
2020-03-31,HOWARD,40-49,F,1
2020-03-31,JACKSON,40-49,M,1
2020-03-31,JACKSON,50-59,M,1
2020-03-31,JACKSON,50-59,F,1
2020-03-31,JASPER,30-39,M,1
2020-03-31,JAY,60-69,M,1
2020-03-31,JENNINGS,70-79,M,1
2020-03-31,JOHNSON,60-69,F,2
2020-03-31,JOHNSON,80+,M,1
2020-03-31,JOHNSON,50-59,M,2
2020-03-31,JOHNSON,60-69,M,2
2020-03-31,JOHNSON,40-49,F,1
2020-03-31,JOHNSON,70-79,F,2
2020-03-31,JOHNSON,30-39,M,1
2020-03-31,JOHNSON,20-29,F,3
2020-03-31,JOHNSON,50-59,F,1
2020-03-31,JOHNSON,40-49,M,2
2020-03-31,KNOX,70-79,F,1
2020-03-31,LAKE,unknown,M,1
2020-03-31,LAKE,50-59,U,1
2020-03-31,LAKE,30-39,F,1
2020-03-31,LAKE,20-29,M,2
2020-03-31,LAKE,80+,M,1
2020-03-31,LAKE,40-49,F,3
2020-03-31,LAKE,50-59,F,3
2020-03-31,LAKE,40-49,M,6
2020-03-31,LAKE,50-59,M,5
2020-03-31,LAKE,30-39,M,3
2020-03-31,LAKE,60-69,F,3
2020-03-31,LAKE,0-19,F,1
2020-03-31,LAKE,60-69,M,3
2020-03-31,LAPORTE,60-69,F,1
2020-03-31,LAPORTE,80+,F,1
2020-03-31,LAPORTE,40-49,F,1
2020-03-31,LAWRENCE,60-69,M,1
2020-03-31,LAWRENCE,20-29,F,1
2020-03-31,MADISON,30-39,F,2
2020-03-31,MADISON,40-49,M,2
2020-03-31,MADISON,70-79,F,2
2020-03-31,MADISON,20-29,M,1
2020-03-31,MADISON,80+,M,1
2020-03-31,MADISON,50-59,M,1
2020-03-31,MADISON,40-49,F,1
2020-03-31,MARION,30-39,F,25
2020-03-31,MARION,40-49,F,15
2020-03-31,MARION,70-79,M,10
2020-03-31,MARION,20-29,F,14
2020-03-31,MARION,50-59,F,16
2020-03-31,MARION,30-39,M,6
2020-03-31,MARION,50-59,M,12
2020-03-31,MARION,0-19,M,1
2020-03-31,MARION,70-79,F,4
2020-03-31,MARION,40-49,M,7
2020-03-31,MARION,60-69,M,18
2020-03-31,MARION,20-29,M,10
2020-03-31,MARION,80+,F,5
2020-03-31,MARION,60-69,F,7
2020-03-31,MARION,80+,M,6
2020-03-31,MONROE,20-29,F,1
2020-03-31,MONROE,30-39,M,1
2020-03-31,MONROE,40-49,M,1
2020-03-31,MORGAN,50-59,F,1
2020-03-31,MORGAN,60-69,F,2
2020-03-31,MORGAN,50-59,M,1
2020-03-31,MORGAN,30-39,F,2
2020-03-31,MORGAN,60-69,M,1
2020-03-31,MORGAN,40-49,M,1
2020-03-31,MORGAN,70-79,F,1
2020-03-31,NOBLE,70-79,M,1
2020-03-31,OWEN,50-59,M,1
2020-03-31,PORTER,30-39,F,1
2020-03-31,PORTER,50-59,M,2
2020-03-31,PORTER,40-49,F,1
2020-03-31,PORTER,60-69,F,1
2020-03-31,PORTER,70-79,M,1
2020-03-31,POSEY,60-69,M,1
2020-03-31,PUTNAM,60-69,F,1
2020-03-31,PUTNAM,40-49,M,1
2020-03-31,RIPLEY,60-69,M,1
2020-03-31,RUSH,40-49,F,1
2020-03-31,SHELBY,50-59,F,1
2020-03-31,SHELBY,30-39,M,1
2020-03-31,SHELBY,20-29,F,1
2020-03-31,SHELBY,30-39,F,1
2020-03-31,ST JOSEPH,50-59,F,2
2020-03-31,ST JOSEPH,60-69,M,1
2020-03-31,ST JOSEPH,20-29,F,1
2020-03-31,ST JOSEPH,30-39,M,1
2020-03-31,ST JOSEPH,40-49,F,1
2020-03-31,ST JOSEPH,50-59,M,1
2020-03-31,ST JOSEPH,20-29,M,1
2020-03-31,STEUBEN,40-49,F,1
2020-03-31,SULLIVAN,40-49,F,1
2020-03-31,TIPPECANOE,50-59,U,1
2020-03-31,TIPPECANOE,40-49,F,1
2020-03-31,TIPPECANOE,60-69,F,1
